2026-07-17 17:31:49.878563,SELL,63229.79,0.0,0.0
2026-07-17 17:31:56.326787,BUY,63228.01,100.0,0.00158157753185653
2026-07-17 17:32:02.465322,SELL,63229.99,10.000313152351307,0.000158157753185653
2026-07-17 17:32:02.790140,SELL,63237.99,9.001420572939113,0.0001423419778670877
2026-07-17 17:32:04.799104,BUY,63230.01,91.90017337252904,0.0014534265196625626
2026-07-17 17:32:10.094323,BUY,63223.71,82.71015603527614,0.001308214213232285
2026-07-17 17:32:10.707693,BUY,63194.0,74.43914043174853,0.0011779463308502157
2026-07-17 17:32:10.906540,BUY,63142.27,66.99522638857367,0.0010610202387176398
2026-07-17 17:32:11.059834,BUY,63139.37,60.2957037497163,0.0009549620743716052
2026-07-17 17:32:11.193413,BUY,63130.77,54.266133374744676,0.0008595829478199724
2026-07-17 17:32:11.521737,BUY,63115.76,48.839520037270205,0.0007738086341235565
2026-07-17 17:32:13.329730,SELL,63121.06,55.98862487458774,0.0008870038759581627
2026-07-17 17:32:14.948296,BUY,63118.25,49.55443052100196,0.0007851046333033942
2026-07-17 17:32:15.086952,BUY,63115.76,44.59898746890176,0.0007066220460452628
2026-07-17 17:32:15.813501,SELL,63121.82,59.80641939208449,0.0009474761562972122
2026-07-17 17:32:17.446170,SELL,63127.99,53.83103878797196,0.000852728540667491
2026-07-17 17:32:19.773307,SELL,63130.0,48.44947749510484,0.0007674556866007419
2026-07-17 17:32:19.819219,SELL,63138.0,43.610055426537876,0.0006907101179406677
2026-07-17 17:32:21.238160,SELL,63148.0,39.255266274945555,0.000621639106146601
2026-07-17 17:32:21.914451,SELL,63151.99,35.33197195348117,0.0005594751955319408
2026-07-17 17:32:22.913359,SELL,63153.99,31.799781813485012,0.0005035276759787468
2026-07-17 17:32:23.057554,SELL,63155.6,28.620533243739,0.000453174908380872
2026-07-17 17:32:23.884828,SELL,63159.55,25.760090956164397,0.0004078574175427848
2026-07-17 17:32:32.457208,SELL,63184.32,23.19317422595724,0.0003670716757885064
2026-07-17 17:32:32.614029,SELL,63206.62,20.88122393189459,0.0003303645082096557
2026-07-17 17:32:32.766075,SELL,63214.34,18.795396911308167,0.0002973280573886901
2026-07-17 17:32:32.925788,SELL,63215.99,16.916298752342577,0.00026759525164982113
2026-07-17 17:32:34.823528,BUY,63213.0,84.76416163851327,0.0013409292651592754
